product_id,category_id,name,price,change_date
950683748525,1101010001,大米_225,4.18,2026-12-13
352446584027,1101010001,大米_214,5.87,2026-12-13
944297526629,1101010001,大米_246,11.09,2026-12-13
300054755737,1101010001,大米_18,4.72,2026-12-13
787302568751,1101010001,大米_10,7.63,2026-12-13
959716720904,1101010001,大米_8,4.09,2026-12-13
727480809760,1101010001,大米_231,5.51,2026-12-13
504636132674,1101010001,大米_256,6.82,2026-12-13
422650657536,1101010001,大米_188,6.68,2026-12-13
340901478159,1101010001,大米_269,4.75,2026-12-13
683657283900,1101010001,大米_100,5.54,2026-12-13
584240535162,1101010001,大米_161,2.67,2026-12-13
442043118556,1101010001,大米_270,5.4,2026-12-13
223340930146,1101010001,大米_174,4.71,2026-12-13
276167493651,1101010001,大米_163,4.19,2026-12-13
610454935893,1101010001,大米_274,3.7,2026-12-13
765737117918,1101010001,大米_248,6.17,2026-12-13
293854265407,1101010001,大米_179,4.08,2026-12-13
991196315757,1101010001,大米_302,5.0,2026-12-13
110066228330,1101010001,大米_167,4.76,2026-12-13
711053548367,1101010001,大米_260,3.18,2026-12-13
503452252482,1101010001,大米_233,3.7,2026-12-13
202831185286,1101010001,大米_309,2.91,2026-12-13
200552514070,1101010001,大米_276,3.5,2026-12-13
175791842225,1101010001,大米_291,7.45,2026-12-13
951981431940,1101010001,大米_76,4.57,2026-12-13
329027692430,1101010001,大米_11,4.46,2026-12-13
867512270891,1101010001,大米_223,2.8,2026-12-13
442043118556,1101010001,大米_270,3.89,2026-12-13
326036476335,1101010001,大米_126,4.2,2026-12-13
390014920967,1101010001,大米_112,4.03,2026-12-13
588014850955,1101010001,大米_150,2.73,2026-12-13
763609242472,1101010001,大米_20,6.26,2026-12-13
111539211847,1101010001,大米_251,3.39,2026-12-13
824671678548,1101010001,大米_170,3.89,2026-12-13
943150398890,1101010001,大米_81,3.41,2026-12-13
122284946435,1101010001,大米_156,4.96,2026-12-13
656507797340,1101010001,大米_142,4.55,2026-12-13
519397754525,1101010001,大米_5,2.87,2026-12-13
186392756420,1101010001,大米_72,6.35,2026-12-13
158422754649,1101010001,大米_75,2.5,2026-12-13
467048609490,1101010001,大米_183,2.64,2026-12-13
439762860472,1101010001,大米_138,3.58,2026-12-13
280516194071,1101010001,大米_149,5.24,2026-12-13
790429099988,1101010001,大米_77,3.64,2026-12-13
145699739995,1101010001,大米_289,3.72,2026-12-13
551985758736,1101010001,大米_95,6.06,2026-12-13
149821074139,1101010001,大米_247,5.3,2026-12-13
786371839819,1101010001,大米_36,3.65,2026-12-13
110066228330,1101010001,大米_167,4.76,2026-12-13
462254215448,1101010001,大米_71,4.95,2026-12-13
490922789209,1101010001,大米_165,3.25,2026-12-13
157256540858,1101010001,大米_2,3.39,2026-12-13
390545931533,1101010001,大米_119,4.66,2026-12-13
927021055959,1101010001,大米_213,4.24,2026-12-13
504636132674,1101010001,大米_256,5.78,2026-12-13
988462921359,1101010001,大米_29,7.31,2026-12-13
756720858810,1101010001,大米_241,2.4,2026-12-13
529797010328,1101010001,大米_111,5.39,2026-12-13
278334867803,1101010001,大米_117,4.01,2026-12-13
172194647903,1101010001,大米_300,6.26,2026-12-13
143540511285,1101010001,大米_134,3.38,2026-12-13
496623633765,1101010001,大米_184,7.83,2026-12-13
873444722918,1101010001,大米_83,5.64,2026-12-13
250800649353,1101010001,大米_53,3.61,2026-12-13
683657283900,1101010001,大米_100,4.37,2026-12-13
350129190965,1101010001,大米_49,5.17,2026-12-13
725952758104,1101010001,大米_137,5.41,2026-12-13
821697778357,1101010001,大米_52,5.2,2026-12-13
356607355219,1101010001,大米_295,5.03,2026-12-13
147595019795,1101010001,大米_12,4.18,2026-12-13
547666670822,1101010001,大米_308,3.83,2026-12-13
377745389870,1101010001,大米_56,4.37,2026-12-13
660782498134,1101010001,大米_178,3.67,2026-12-13
789043102426,1101010001,大米_275,5.75,2026-12-13
856194733094,1101010001,大米_70,4.43,2026-12-13
701248451420,1101010001,大米_125,6.01,2026-12-13
857193266091,1101010001,大米_236,3.98,2026-12-13
739585752481,1101010001,大米_65,3.27,2026-12-13
423197940643,1101010001,大米_173,4.41,2026-12-13
728328409544,1101010001,大米_60,5.13,2026-12-13
843420410587,1101010001,大米_306,4.01,2026-12-13
199650303393,1101010001,大米_220,4.64,2026-12-13
584240535162,1101010001,大米_161,3.14,2026-12-13
258657907552,1101010001,大米_250,3.28,2026-12-13
725952758104,1101010001,大米_137,4.47,2026-12-13
873444722918,1101010001,大米_83,4.69,2026-12-13
542813931283,1101010001,大米_296,3.59,2026-12-13
502424320504,1101010001,大米_21,2.49,2026-12-13
870135459213,1101010001,大米_63,3.71,2026-12-13
285543629427,1101010001,大米_115,3.06,2026-12-13
674625126409,1101010001,大米_303,2.69,2026-12-13
793087296060,1101010001,大米_89,3.46,2026-12-13
792804948619,1101010001,大米_155,5.29,2026-12-13
