product_id,category_id,name,price,change_date
200552514070,1101010001,大米_276,4.67,2027-11-07
873444722918,1101010001,大米_83,7.33,2027-11-07
331701444410,1101010001,大米_292,4.25,2027-11-07
186622374831,1101010001,大米_169,4.44,2027-11-07
280516194071,1101010001,大米_149,4.07,2027-11-07
739585752481,1101010001,大米_65,4.23,2027-11-07
534918802469,1101010001,大米_207,3.73,2027-11-07
392207117515,1101010001,大米_133,4.71,2027-11-07
336231207031,1101010001,大米_103,3.72,2027-11-07
963877525880,1101010001,大米_278,4.61,2027-11-07
749420525342,1101010001,大米_93,4.06,2027-11-07
172194647903,1101010001,大米_300,4.73,2027-11-07
600436649506,1101010001,大米_242,5.46,2027-11-07
492429797684,1101010001,大米_48,3.77,2027-11-07
866434033085,1101010001,大米_266,2.57,2027-11-07
950683748525,1101010001,大米_225,4.21,2027-11-07
870135459213,1101010001,大米_63,3.44,2027-11-07
971961247652,1101010001,大米_3,2.54,2027-11-07
584240535162,1101010001,大米_161,3.09,2027-11-07
331943329056,1101010001,大米_293,7.16,2027-11-07
442475670310,1101010001,大米_40,4.06,2027-11-07
927021055959,1101010001,大米_213,4.87,2027-11-07
623776555823,1101010001,大米_208,4.69,2027-11-07
361431196470,1101010001,大米_46,5.07,2027-11-07
492429797684,1101010001,大米_48,4.0,2027-11-07
477216527133,1101010001,大米_91,3.4,2027-11-07
582630995520,1101010001,大米_281,3.61,2027-11-07
540591254224,1101010001,大米_66,3.88,2027-11-07
786371839819,1101010001,大米_36,3.63,2027-11-07
382855341258,1101010001,大米_297,3.39,2027-11-07
790429099988,1101010001,大米_77,3.04,2027-11-07
797675927685,1101010001,大米_301,3.12,2027-11-07
437571895004,1101010001,大米_239,3.65,2027-11-07
390545931533,1101010001,大米_119,3.92,2027-11-07
331943329056,1101010001,大米_293,4.43,2027-11-07
390683532355,1101010001,大米_180,4.74,2027-11-07
789043102426,1101010001,大米_275,4.61,2027-11-07
725952758104,1101010001,大米_137,4.01,2027-11-07
354512854897,1101010001,大米_192,3.85,2027-11-07
757891291342,1101010001,大米_123,4.67,2027-11-07
602807511034,1101010001,大米_190,3.0,2027-11-07
734581356061,1101010001,大米_228,3.72,2027-11-07
894552695340,1101010001,大米_215,4.86,2027-11-07
958799310584,1101010001,大米_159,3.76,2027-11-07
933020592207,1101010001,大米_186,5.03,2027-11-07
